Time_Min,Voltage(V),Current(A),Resistance(Ohm),Power(kW),Temp(C),Temp_Rise(C),Calculated_Energy(kWh),Tuya_Raw_Energy(kWh)
9.54,231.0,8,29,1.848,26,1,0.2923,32.04
9.56,231.0,8,29,1.848,26,1,0.2929,32.04
9.58,230.9,8,29,1.847,26,1,0.2935,32.04
9.60,230.8,8,29,1.847,26,1,0.2941,32.04
9.62,230.8,8,29,1.846,26,1,0.2947,32.04
9.64,230.8,8,29,1.847,26,1,0.2953,32.04
9.66,230.7,8,29,1.846,26,1,0.2960,32.04
9.68,230.7,8,29,1.846,26,1,0.2966,32.04
9.70,230.7,8,29,1.845,26,1,0.2972,32.05
9.72,230.7,8,29,1.845,26,1,0.2978,32.05
9.74,230.8,8,29,1.846,26,1,0.2984,32.05
9.76,230.7,8,29,1.846,26,1,0.2990,32.05
9.78,230.7,8,29,1.846,26,1,0.2997,32.05
9.80,230.8,8,29,1.846,26,1,0.3003,32.05
9.82,230.8,8,29,1.846,26,1,0.3009,32.05
9.84,230.8,8,29,1.846,26,1,0.3015,32.05
9.86,230.8,8,29,1.847,26,1,0.3021,32.05
9.88,230.9,8,29,1.848,26,1,0.3027,32.05
9.90,230.9,8,29,1.847,26,1,0.3033,32.05
9.92,230.8,8,29,1.846,26,1,0.3040,32.05
9.94,230.8,8,29,1.846,26,1,0.3046,32.05
9.96,230.8,8,29,1.846,26,1,0.3052,32.05
9.98,230.9,8,29,1.847,26,1,0.3058,32.05
10.00,230.8,8,29,1.847,26,1,0.3064,32.05
10.02,230.8,8,29,1.847,26,1,0.3070,32.05
10.04,230.8,8,29,1.847,26,1,0.3077,32.06
10.06,230.9,8,29,1.847,26,1,0.3083,32.06
10.08,231.0,8,29,1.848,26,1,0.3089,32.06
10.10,231.0,8,29,1.848,26,1,0.3095,32.06
10.12,231.0,8,29,1.848,26,1,0.3101,32.06
10.14,231.0,8,29,1.848,26,1,0.3107,32.06
10.16,231.0,8,29,1.848,26,1,0.3113,32.06
10.18,231.0,8,29,1.848,26,1,0.3120,32.06
10.20,231.1,8,29,1.849,26,1,0.3126,32.06
10.22,231.1,8,29,1.849,26,1,0.3132,32.06
10.24,231.0,8,29,1.848,26,1,0.3138,32.06
10.26,231.0,8,29,1.848,26,1,0.3144,32.06
10.28,231.0,8,29,1.848,26,1,0.3150,32.06
10.30,230.9,8,29,1.847,26,1,0.3157,32.06
10.32,230.9,8,29,1.847,26,1,0.3163,32.06
10.34,230.9,8,29,1.847,26,1,0.3169,32.06
10.36,230.8,8,29,1.846,26,1,0.3175,32.07
10.38,230.8,8,29,1.846,26,1,0.3181,32.07
10.40,230.8,8,29,1.846,26,1,0.3187,32.07
10.42,230.9,8,29,1.847,26,1,0.3194,32.07
10.44,230.9,8,29,1.847,26,1,0.3200,32.07
10.46,230.9,8,29,1.847,26,1,0.3206,32.07
10.48,230.9,8,29,1.847,26,1,0.3212,32.07
10.50,230.8,8,29,1.847,26,1,0.3218,32.07
10.52,230.8,8,29,1.846,26,1,0.3224,32.07
10.54,230.7,8,29,1.846,26,1,0.3230,32.07
10.56,230.6,8,29,1.845,26,1,0.3237,32.07
10.58,230.6,8,29,1.845,26,1,0.3243,32.07
10.60,230.6,8,29,1.845,26,1,0.3249,32.07
10.62,230.6,8,29,1.845,26,1,0.3255,32.07
10.64,230.6,8,29,1.845,26,1,0.3261,32.07
10.66,230.7,8,29,1.846,26,1,0.3267,32.07
10.68,230.7,8,29,1.846,26,1,0.3274,32.07
10.70,230.6,8,29,1.845,26,1,0.3280,32.08
10.72,230.6,8,29,1.845,26,1,0.3286,32.08
10.74,230.7,8,29,1.845,26,1,0.3292,32.08
10.76,230.6,8,29,1.845,26,1,0.3298,32.08
10.78,230.6,8,29,1.845,26,1,0.3304,32.08
10.80,230.7,8,29,1.845,26,1,0.3310,32.08
10.82,230.7,8,29,1.845,26,1,0.3317,32.08
10.84,230.7,8,29,1.846,26,1,0.3323,32.08
10.86,230.8,8,29,1.846,26,1,0.3329,32.08
10.88,230.7,8,29,1.846,26,1,0.3335,32.08
10.90,230.8,8,29,1.846,26,1,0.3341,32.08
10.92,230.7,8,29,1.845,26,1,0.3347,32.08
10.94,230.6,8,29,1.845,26,1,0.3353,32.08
10.96,230.6,8,29,1.845,26,1,0.3360,32.08
10.98,230.5,8,29,1.844,26,1,0.3366,32.08
11.00,230.6,8,29,1.845,26,1,0.3372,32.08
11.02,230.6,8,29,1.845,26,1,0.3378,32.09
11.04,230.7,8,29,1.846,26,1,0.3384,32.09
11.06,230.8,8,29,1.846,26,1,0.3390,32.09
11.08,230.7,8,29,1.846,26,1,0.3397,32.09
11.10,230.7,8,29,1.846,26,1,0.3403,32.09
11.12,230.8,8,29,1.846,26,1,0.3409,32.09
11.14,230.9,8,29,1.847,26,1,0.3415,32.09
11.16,230.7,8,29,1.846,26,1,0.3421,32.09
11.18,230.7,8,29,1.846,26,1,0.3427,32.09
11.20,230.8,8,29,1.846,26,1,0.3433,32.09
11.22,230.8,8,29,1.846,26,1,0.3440,32.09
11.24,230.8,8,29,1.846,26,1,0.3446,32.09
11.26,230.8,8,29,1.847,26,1,0.3452,32.09
11.28,230.8,8,29,1.847,26,1,0.3458,32.09
11.30,230.7,8,29,1.846,26,1,0.3464,32.09
11.32,230.8,8,29,1.846,26,1,0.3470,32.09
11.34,230.8,8,29,1.846,26,1,0.3477,32.09
11.36,230.8,8,29,1.846,26,1,0.3483,32.10
11.38,230.7,8,29,1.846,26,1,0.3489,32.10
11.40,230.7,8,29,1.846,26,1,0.3495,32.10
11.42,230.7,8,29,1.846,26,1,0.3501,32.10
11.44,230.8,8,29,1.847,26,1,0.3507,32.10
11.46,230.9,8,29,1.847,26,1,0.3513,32.10
11.48,230.9,8,29,1.847,26,1,0.3520,32.10
11.50,230.9,8,29,1.847,26,1,0.3526,32.10
11.52,230.9,8,29,1.848,26,1,0.3532,32.10
11.54,230.9,8,29,1.848,26,1,0.3538,32.10
11.56,231.0,8,29,1.848,26,1,0.3544,32.10
11.58,230.9,8,29,1.848,26,1,0.3550,32.10
11.60,230.9,8,29,1.847,26,1,0.3557,32.10
11.62,230.9,8,29,1.847,26,1,0.3563,32.10
11.64,230.8,8,29,1.847,26,1,0.3569,32.10
11.66,230.9,8,29,1.847,26,1,0.3575,32.10
11.68,230.8,8,29,1.847,26,1,0.3581,32.11
11.70,230.9,8,29,1.847,26,1,0.3587,32.11
11.72,230.9,8,29,1.847,26,1,0.3594,32.11
11.74,230.9,8,29,1.847,26,1,0.3600,32.11
11.76,230.8,8,29,1.847,26,1,0.3606,32.11
11.78,231.0,8,29,1.848,26,1,0.3612,32.11
11.80,231.0,8,29,1.848,26,1,0.3618,32.11
11.82,230.9,8,29,1.847,26,1,0.3624,32.11
11.84,230.9,8,29,1.847,26,1,0.3630,32.11
11.86,230.9,8,29,1.848,26,1,0.3637,32.11
11.88,231.0,8,29,1.848,26,1,0.3643,32.11
11.90,231.0,8,29,1.848,26,1,0.3649,32.11
11.92,231.1,8,29,1.849,26,1,0.3655,32.11
11.94,231.0,8,29,1.848,26,1,0.3661,32.11
11.96,231.0,8,29,1.848,26,1,0.3667,32.11
11.98,230.9,8,29,1.847,26,1,0.3674,32.11
12.00,231.1,8,29,1.848,26,1,0.3680,32.11
12.02,231.2,8,29,1.849,26,1,0.3686,32.12
12.04,231.1,8,29,1.849,26,1,0.3692,32.12
12.06,231.2,8,29,1.850,26,1,0.3698,32.12
12.08,231.2,8,29,1.850,26,1,0.3704,32.12
12.10,231.2,8,29,1.850,26,1,0.3711,32.12
12.12,231.2,8,29,1.849,26,1,0.3717,32.12
12.14,231.3,8,29,1.850,26,1,0.3723,32.12
12.16,231.2,8,29,1.850,26,1,0.3729,32.12
12.18,231.3,8,29,1.851,26,1,0.3735,32.12
12.20,231.3,8,29,1.850,26,1,0.3741,32.12
12.22,231.3,8,29,1.851,26,1,0.3748,32.12
12.24,231.3,8,29,1.851,26,1,0.3754,32.12
12.26,231.4,8,29,1.851,26,1,0.3760,32.12
12.28,231.3,8,29,1.851,27,2,0.3766,32.12
12.30,231.2,8,29,1.850,26,1,0.3772,32.12
12.32,231.3,8,29,1.850,26,1,0.3778,32.12
12.34,231.2,8,29,1.850,26,1,0.3785,32.13
12.36,231.2,8,29,1.849,26,1,0.3791,32.13
12.38,231.3,8,29,1.850,26,1,0.3797,32.13
12.40,231.3,8,29,1.850,26,1,0.3803,32.13
12.42,231.3,8,29,1.850,26,1,0.3809,32.13
12.44,231.4,8,29,1.851,26,1,0.3815,32.13
12.46,231.4,8,29,1.852,26,1,0.3822,32.13
12.48,231.4,8,29,1.851,26,1,0.3828,32.13
12.50,231.2,8,29,1.850,26,1,0.3834,32.13
12.52,231.1,8,29,1.849,26,1,0.3840,32.13
12.54,231.0,8,29,1.848,26,1,0.3846,32.13
12.56,230.9,8,29,1.847,26,1,0.3852,32.13
12.58,230.9,8,29,1.847,26,1,0.3859,32.13
12.60,230.9,8,29,1.847,26,1,0.3865,32.13
12.62,230.8,8,29,1.847,26,1,0.3871,32.13
12.64,230.8,8,29,1.847,27,2,0.3877,32.13
12.66,230.9,8,29,1.847,26,1,0.3883,32.13
12.68,230.8,8,29,1.847,26,1,0.3889,32.14
12.70,230.9,8,29,1.847,26,1,0.3895,32.14
12.72,230.8,8,29,1.847,26,1,0.3902,32.14
12.74,230.8,8,29,1.847,26,1,0.3908,32.14
12.76,230.8,8,29,1.847,26,1,0.3914,32.14
12.78,230.8,8,29,1.846,26,1,0.3920,32.14
12.80,230.9,8,29,1.847,26,1,0.3926,32.14
12.82,230.9,8,29,1.847,26,1,0.3932,32.14
12.84,230.9,8,29,1.847,26,1,0.3939,32.14
12.86,230.9,8,29,1.848,26,1,0.3945,32.14
12.88,230.8,8,29,1.847,26,1,0.3951,32.14
12.90,230.9,8,29,1.847,26,1,0.3957,32.14
12.92,230.8,8,29,1.847,26,1,0.3963,32.14
12.94,230.8,8,29,1.846,26,1,0.3969,32.14
12.96,230.7,8,29,1.846,26,1,0.3976,32.14
12.98,230.7,8,29,1.846,26,1,0.3982,32.14
13.00,230.8,8,29,1.846,26,1,0.3988,32.15
13.02,230.8,8,29,1.846,26,1,0.3994,32.15
13.04,230.9,8,29,1.847,26,1,0.4000,32.15
13.06,230.9,8,29,1.847,27,2,0.4006,32.15
13.08,231.0,8,29,1.848,26,1,0.4012,32.15
13.10,231.0,8,29,1.848,26,1,0.4019,32.15
13.12,231.0,8,29,1.848,26,1,0.4025,32.15
13.14,231.0,8,29,1.848,26,1,0.4031,32.15
13.16,231.0,8,29,1.848,26,1,0.4037,32.15
13.18,231.0,8,29,1.848,26,1,0.4043,32.15
13.20,231.0,8,29,1.848,26,1,0.4049,32.15
13.22,231.0,8,29,1.848,26,1,0.4056,32.15
13.24,231.0,8,29,1.848,26,1,0.4062,32.15
13.26,231.0,8,29,1.848,26,1,0.4068,32.15
13.28,231.0,8,29,1.848,26,1,0.4074,32.15
13.30,230.9,8,29,1.847,26,1,0.4080,32.15
13.32,230.9,8,29,1.847,26,1,0.4086,32.15
13.34,230.9,8,29,1.847,26,1,0.4093,32.16
13.36,230.9,8,29,1.848,26,1,0.4099,32.16
13.38,231.0,8,29,1.848,26,1,0.4105,32.16
13.40,231.0,8,29,1.848,26,1,0.4111,32.16
13.42,230.9,8,29,1.847,26,1,0.4117,32.16
13.44,230.8,8,29,1.847,26,1,0.4123,32.16
13.46,230.8,8,29,1.847,26,1,0.4129,32.16
13.48,230.9,8,29,1.847,26,1,0.4136,32.16
13.50,230.9,8,29,1.847,26,1,0.4142,32.16
13.52,231.0,8,29,1.848,26,1,0.4148,32.16
13.54,230.9,8,29,1.847,26,1,0.4154,32.16
13.56,230.8,8,29,1.847,26,1,0.4160,32.16
13.58,230.8,8,29,1.846,26,1,0.4166,32.16
13.60,230.9,8,29,1.847,26,1,0.4173,32.16
13.62,230.8,8,29,1.847,26,1,0.4179,32.16
13.64,230.8,8,29,1.846,26,1,0.4185,32.16
13.66,230.8,8,29,1.847,26,1,0.4191,32.17
13.68,230.8,8,29,1.847,26,1,0.4197,32.17
13.70,230.8,8,29,1.847,26,1,0.4203,32.17
13.72,230.9,8,29,1.847,26,1,0.4209,32.17
13.74,230.9,8,29,1.847,27,2,0.4216,32.17
13.76,231.0,8,29,1.848,26,1,0.4222,32.17
13.78,231.0,8,29,1.848,26,1,0.4228,32.17
13.80,231.0,8,29,1.848,26,1,0.4234,32.17
13.82,231.0,8,29,1.848,26,1,0.4240,32.17
13.84,231.1,8,29,1.849,27,2,0.4246,32.17
13.86,231.1,8,29,1.848,27,2,0.4253,32.17
13.88,231.1,8,29,1.849,26,1,0.4259,32.17
13.90,231.1,8,29,1.849,26,1,0.4265,32.17
13.92,231.2,8,29,1.850,26,1,0.4271,32.17
13.94,231.2,8,29,1.850,26,1,0.4277,32.17
13.96,231.3,8,29,1.850,26,1,0.4283,32.17
13.98,231.3,8,29,1.850,26,1,0.4290,32.17
14.00,231.2,8,29,1.850,26,1,0.4296,32.18
14.02,231.2,8,29,1.850,26,1,0.4302,32.18
14.04,231.3,8,29,1.850,27,2,0.4308,32.18
14.06,231.4,8,29,1.851,26,1,0.4314,32.18
14.08,231.4,8,29,1.851,26,1,0.4320,32.18
14.10,231.4,8,29,1.851,27,2,0.4327,32.18
14.12,231.6,8,29,1.852,27,2,0.4333,32.18
14.14,231.5,8,29,1.852,26,1,0.4339,32.18
14.16,231.5,8,29,1.852,26,1,0.4345,32.18
14.18,231.5,8,29,1.852,27,2,0.4351,32.18
14.20,231.4,8,29,1.851,26,1,0.4357,32.18
14.22,231.3,8,29,1.851,26,1,0.4364,32.18
14.24,231.3,8,29,1.851,26,1,0.4370,32.18
14.26,231.4,8,29,1.851,26,1,0.4376,32.18
14.28,231.4,8,29,1.851,26,1,0.4382,32.18
14.30,231.3,8,29,1.851,26,1,0.4388,32.18
14.32,231.4,8,29,1.851,26,1,0.4395,32.19
14.34,231.3,8,29,1.850,26,1,0.4401,32.19
14.36,231.3,8,29,1.851,26,1,0.4407,32.19
14.38,231.3,8,29,1.850,27,2,0.4413,32.19
14.40,231.2,8,29,1.850,27,2,0.4419,32.19
14.42,231.2,8,29,1.849,27,2,0.4425,32.19
14.44,231.2,8,29,1.849,26,1,0.4432,32.19
14.46,231.2,8,29,1.849,26,1,0.4438,32.19
14.48,231.1,8,29,1.849,26,1,0.4444,32.19
14.50,231.1,8,29,1.849,26,1,0.4450,32.19
14.52,231.3,8,29,1.850,27,2,0.4456,32.19
14.54,231.2,8,29,1.850,27,2,0.4462,32.19
14.56,231.2,8,29,1.849,26,1,0.4468,32.19
14.58,231.2,8,29,1.849,26,1,0.4475,32.19
14.60,231.1,8,29,1.849,26,1,0.4481,32.19
14.62,231.0,8,29,1.848,26,1,0.4487,32.19
14.64,231.0,8,29,1.848,26,1,0.4493,32.19
14.66,231.0,8,29,1.848,26,1,0.4499,32.20
14.68,231.0,8,29,1.848,26,1,0.4505,32.20
14.70,231.1,8,29,1.849,26,1,0.4512,32.20
14.72,231.1,8,29,1.849,26,1,0.4518,32.20
14.74,231.1,8,29,1.849,26,1,0.4524,32.20
14.76,231.0,8,29,1.848,26,1,0.4530,32.20
14.78,230.9,8,29,1.847,27,2,0.4536,32.20
14.80,230.9,8,29,1.847,27,2,0.4542,32.20
14.82,230.9,8,29,1.847,26,1,0.4549,32.20
14.84,230.8,8,29,1.846,26,1,0.4555,32.20
14.86,230.8,8,29,1.846,26,1,0.4561,32.20
14.88,230.8,8,29,1.847,26,1,0.4567,32.20
14.90,230.8,8,29,1.847,26,1,0.4573,32.20
14.92,230.9,8,29,1.847,26,1,0.4579,32.20
14.94,230.8,8,29,1.847,26,1,0.4586,32.20
14.96,230.8,8,29,1.846,26,1,0.4592,32.20
14.98,230.8,8,29,1.846,26,1,0.4598,32.21
15.00,230.7,8,29,1.846,26,1,0.4604,32.21
15.02,230.7,8,29,1.845,26,1,0.4610,32.21
15.04,230.7,8,29,1.846,27,2,0.4616,32.21
15.06,230.8,8,29,1.846,26,1,0.4622,32.21
15.08,230.7,8,29,1.846,26,1,0.4629,32.21
15.10,230.7,8,29,1.846,26,1,0.4635,32.21
15.12,230.7,8,29,1.846,27,2,0.4641,32.21
15.14,230.7,8,29,1.845,27,2,0.4647,32.21
15.16,230.7,8,29,1.845,26,1,0.4653,32.21
15.18,230.7,8,29,1.846,27,2,0.4659,32.21
15.20,230.7,8,29,1.846,27,2,0.4666,32.21
15.22,230.7,8,29,1.846,26,1,0.4672,32.21
15.24,230.7,8,29,1.846,26,1,0.4678,32.21
15.26,230.7,8,29,1.846,26,1,0.4684,32.21
15.28,230.8,8,29,1.846,26,1,0.4690,32.21
15.30,230.8,8,29,1.846,26,1,0.4696,32.21
15.32,230.7,8,29,1.846,26,1,0.4702,32.22
15.34,230.8,8,29,1.846,26,1,0.4709,32.22
15.36,230.9,8,29,1.847,27,2,0.4715,32.22
15.38,230.9,8,29,1.847,26,1,0.4721,32.22
15.40,231.0,8,29,1.848,26,1,0.4727,32.22
15.42,230.9,8,29,1.847,26,1,0.4733,32.22
15.44,231.0,8,29,1.848,26,1,0.4739,32.22
15.46,231.0,8,29,1.848,27,2,0.4746,32.22
15.48,231.0,8,29,1.848,26,1,0.4752,32.22
15.50,231.1,8,29,1.849,26,1,0.4758,32.22
15.52,231.0,8,29,1.848,26,1,0.4764,32.22
15.54,231.1,8,29,1.849,26,1,0.4770,32.22
15.56,231.1,8,29,1.849,27,2,0.4776,32.22
15.58,231.2,8,29,1.850,26,1,0.4783,32.22
15.60,231.2,8,29,1.850,27,2,0.4789,32.22
15.62,231.3,8,29,1.851,26,1,0.4795,32.22
15.64,231.3,8,29,1.850,27,2,0.4801,32.23
15.66,231.3,8,29,1.850,27,2,0.4807,32.23
15.68,231.3,8,29,1.850,27,2,0.4813,32.23
15.70,231.3,8,29,1.850,26,1,0.4820,32.23
15.72,231.4,8,29,1.851,26,1,0.4826,32.23
15.74,231.4,8,29,1.851,26,1,0.4832,32.23
15.76,231.4,8,29,1.851,26,1,0.4838,32.23
15.78,231.4,8,29,1.852,26,1,0.4844,32.23
15.80,231.5,8,29,1.852,27,2,0.4850,32.23
15.82,231.6,8,29,1.853,27,2,0.4857,32.23
15.84,231.7,8,29,1.853,26,1,0.4863,32.23
15.86,231.5,8,29,1.852,26,1,0.4869,32.23
15.88,231.5,8,29,1.852,27,2,0.4875,32.23
15.90,231.5,8,29,1.852,26,1,0.4881,32.23
15.92,231.5,8,29,1.852,27,2,0.4887,32.23
15.94,231.5,8,29,1.852,26,1,0.4894,32.23
15.96,231.5,8,29,1.852,27,2,0.4900,32.23
15.98,231.4,8,29,1.851,26,1,0.4906,32.24
16.00,231.5,8,29,1.852,27,2,0.4912,32.24
16.02,231.5,8,29,1.852,26,1,0.4918,32.24
16.04,231.3,8,29,1.851,26,1,0.4924,32.24
16.06,231.2,8,29,1.850,26,1,0.4931,32.24
16.08,231.2,8,29,1.850,26,1,0.4937,32.24
16.10,231.2,8,29,1.850,27,2,0.4943,32.24
16.12,231.0,8,29,1.848,26,1,0.4949,32.24
16.14,231.1,8,29,1.849,26,1,0.4955,32.24
16.16,231.2,8,29,1.850,26,1,0.4961,32.24
16.18,231.2,8,29,1.849,27,2,0.4968,32.24
16.20,231.1,8,29,1.849,26,1,0.4974,32.24
16.22,231.0,8,29,1.848,27,2,0.4980,32.24
16.24,231.1,8,29,1.849,26,1,0.4986,32.24
16.26,231.1,8,29,1.849,27,2,0.4992,32.24
16.28,231.0,8,29,1.848,26,1,0.4998,32.24
16.30,231.0,8,29,1.848,26,1,0.5005,32.25
16.32,231.0,8,29,1.848,27,2,0.5011,32.25
16.34,230.9,8,29,1.847,26,1,0.5017,32.25
16.36,230.9,8,29,1.848,26,1,0.5023,32.25
16.38,230.8,8,29,1.847,26,1,0.5029,32.25
16.40,230.8,8,29,1.846,27,2,0.5035,32.25
16.42,230.7,8,29,1.845,27,2,0.5042,32.25
16.44,230.7,8,29,1.846,27,2,0.5048,32.25
16.46,230.7,8,29,1.846,27,2,0.5054,32.25
16.48,230.6,8,29,1.845,26,1,0.5060,32.25
16.50,230.6,8,29,1.845,26,1,0.5066,32.25
16.52,230.6,8,29,1.845,27,2,0.5072,32.25
16.54,230.7,8,29,1.846,26,1,0.5078,32.25
16.56,230.8,8,29,1.846,27,2,0.5085,32.25
16.58,230.9,8,29,1.847,27,2,0.5091,32.25
16.60,230.9,8,29,1.847,26,1,0.5097,32.25
16.62,230.9,8,29,1.847,27,2,0.5103,32.25
16.64,231.0,8,29,1.848,27,2,0.5109,32.26
16.66,231.0,8,29,1.848,27,2,0.5115,32.26
16.68,231.0,8,29,1.848,27,2,0.5122,32.26
16.70,230.9,8,29,1.847,27,2,0.5128,32.26
16.72,230.9,8,29,1.848,26,1,0.5134,32.26
16.74,230.8,8,29,1.847,26,1,0.5140,32.26
16.76,230.8,8,29,1.846,27,2,0.5146,32.26
16.78,230.9,8,29,1.847,26,1,0.5152,32.26
16.80,230.9,8,29,1.847,26,1,0.5158,32.26
16.82,230.9,8,29,1.847,26,1,0.5165,32.26
16.84,230.8,8,29,1.847,27,2,0.5171,32.26
16.86,230.9,8,29,1.847,26,1,0.5177,32.26
16.88,231.0,8,29,1.848,26,1,0.5183,32.26
16.90,231.0,8,29,1.848,26,1,0.5189,32.26
16.92,231.1,8,29,1.849,27,2,0.5195,32.26
16.94,231.0,8,29,1.848,27,2,0.5202,32.26
16.96,231.0,8,29,1.848,26,1,0.5208,32.27
16.98,231.1,8,29,1.849,27,2,0.5214,32.27
17.00,231.0,8,29,1.848,26,1,0.5220,32.27
17.02,231.1,8,29,1.849,26,1,0.5226,32.27
17.04,231.1,8,29,1.849,26,1,0.5232,32.27
17.06,231.0,8,29,1.848,27,2,0.5239,32.27
17.08,231.0,8,29,1.848,26,1,0.5245,32.27
17.10,231.0,8,29,1.848,26,1,0.5251,32.27
17.12,231.0,8,29,1.848,27,2,0.5257,32.27
17.14,230.9,8,29,1.847,26,1,0.5263,32.27
17.16,230.9,8,29,1.847,26,1,0.5269,32.27
17.18,230.9,8,29,1.848,27,2,0.5275,32.27
17.20,231.0,8,29,1.848,27,2,0.5282,32.27
17.22,231.0,8,29,1.848,27,2,0.5288,32.27
17.24,231.0,8,29,1.848,26,1,0.5294,32.27
17.26,230.9,8,29,1.848,26,1,0.5300,32.27
17.28,231.0,8,29,1.848,26,1,0.5306,32.27
17.30,231.0,8,29,1.848,26,1,0.5312,32.28
17.32,231.0,8,29,1.848,26,1,0.5319,32.28
17.34,231.1,8,29,1.849,27,2,0.5325,32.28
17.36,231.0,8,29,1.848,26,1,0.5331,32.28
17.38,231.0,8,29,1.848,26,1,0.5337,32.28
17.40,231.0,8,29,1.848,27,2,0.5343,32.28
17.42,231.0,8,29,1.848,26,1,0.5349,32.28
17.44,231.1,8,29,1.848,27,2,0.5356,32.28
17.46,231.1,8,29,1.849,26,1,0.5362,32.28
17.48,231.2,8,29,1.849,26,1,0.5368,32.28
17.50,231.2,8,29,1.849,27,2,0.5374,32.28
17.52,231.1,8,29,1.849,26,1,0.5380,32.28
17.54,231.1,8,29,1.849,27,2,0.5386,32.28
17.56,231.2,8,29,1.849,27,2,0.5393,32.28
17.58,231.1,8,29,1.849,26,1,0.5399,32.28
17.60,231.1,8,29,1.849,26,1,0.5405,32.28
17.62,231.2,8,29,1.850,26,1,0.5411,32.29
17.64,231.2,8,29,1.850,26,1,0.5417,32.29
17.66,231.2,8,29,1.849,26,1,0.5423,32.29
17.68,231.1,8,29,1.849,26,1,0.5430,32.29
17.70,231.2,8,29,1.849,26,1,0.5436,32.29
17.72,231.1,8,29,1.849,27,2,0.5442,32.29
17.74,231.1,8,29,1.849,27,2,0.5448,32.29
17.76,231.2,8,29,1.849,26,1,0.5454,32.29
17.78,231.2,8,29,1.849,26,1,0.5460,32.29
17.80,231.2,8,29,1.850,26,1,0.5467,32.29
17.82,231.2,8,29,1.849,27,2,0.5473,32.29
17.84,231.2,8,29,1.849,27,2,0.5479,32.29
17.86,231.2,8,29,1.849,26,1,0.5485,32.29
17.88,231.2,8,29,1.850,27,2,0.5491,32.29
17.90,231.3,8,29,1.850,26,1,0.5497,32.29
17.92,231.3,8,29,1.851,27,2,0.5504,32.29
17.94,231.3,8,29,1.851,26,1,0.5510,32.29
17.96,231.3,8,29,1.850,26,1,0.5516,32.30
17.98,231.3,8,29,1.850,26,1,0.5522,32.30
18.00,231.3,8,29,1.850,26,1,0.5528,32.30
18.02,231.2,8,29,1.849,26,1,0.5534,32.30
18.04,231.1,8,29,1.849,27,2,0.5541,32.30
18.06,231.0,8,29,1.848,27,2,0.5547,32.30
18.08,231.1,8,29,1.849,26,1,0.5553,32.30
18.10,231.1,8,29,1.849,27,2,0.5559,32.30
18.12,231.0,8,29,1.848,27,2,0.5565,32.30
18.14,231.0,8,29,1.848,26,1,0.5571,32.30
18.16,230.9,8,29,1.847,27,2,0.5577,32.30
18.18,231.0,8,29,1.848,27,2,0.5584,32.30
18.20,231.0,8,29,1.848,26,1,0.5590,32.30
18.22,231.0,8,29,1.848,27,2,0.5596,32.30
18.24,231.1,8,29,1.848,26,1,0.5602,32.30
18.26,231.1,8,29,1.849,27,2,0.5608,32.30
18.28,231.0,8,29,1.848,27,2,0.5614,32.31
18.30,231.0,8,29,1.848,27,2,0.5621,32.31
18.32,231.0,8,29,1.848,27,2,0.5627,32.31
18.34,231.0,8,29,1.848,27,2,0.5633,32.31
18.36,231.0,8,29,1.848,26,1,0.5639,32.31
18.38,231.0,8,29,1.848,27,2,0.5645,32.31
18.40,231.0,8,29,1.848,26,1,0.5651,32.31
18.42,230.9,8,29,1.848,26,1,0.5658,32.31
18.44,231.0,8,29,1.848,27,2,0.5664,32.31
18.46,231.0,8,29,1.848,27,2,0.5670,32.31
18.48,231.0,8,29,1.848,26,1,0.5676,32.31
18.50,231.1,8,29,1.849,26,1,0.5682,32.31
18.52,231.1,8,29,1.849,27,2,0.5688,32.31
18.54,231.1,8,29,1.849,26,1,0.5695,32.31
18.56,231.1,8,29,1.849,26,1,0.5701,32.31
18.58,231.2,8,29,1.849,26,1,0.5707,32.31
18.60,231.2,8,29,1.850,27,2,0.5713,32.32
18.62,231.3,8,29,1.850,26,1,0.5719,32.32
18.64,231.3,8,29,1.851,27,2,0.5725,32.32
18.66,231.3,8,29,1.850,26,1,0.5732,32.32
18.68,231.2,8,29,1.850,26,1,0.5738,32.32
18.70,231.2,8,29,1.850,26,1,0.5744,32.32
18.72,231.2,8,29,1.849,26,1,0.5750,32.32
18.74,231.0,8,29,1.848,26,1,0.5756,32.32
18.76,231.0,8,29,1.848,27,2,0.5762,32.32
18.78,231.1,8,29,1.849,26,1,0.5769,32.32
18.80,231.1,8,29,1.849,27,2,0.5775,32.32
18.82,231.2,8,29,1.850,26,1,0.5781,32.32
18.84,231.2,8,29,1.850,26,1,0.5787,32.32
18.86,231.2,8,29,1.850,26,1,0.5793,32.32
18.88,231.1,8,29,1.849,26,1,0.5799,32.32
18.90,231.0,8,29,1.848,27,2,0.5805,32.32
18.92,231.0,8,29,1.848,27,2,0.5812,32.32
18.94,231.0,8,29,1.848,26,1,0.5818,32.33
18.96,231.0,8,29,1.848,26,1,0.5824,32.33
18.98,230.9,8,29,1.847,27,2,0.5830,32.33
19.00,230.8,8,29,1.846,27,2,0.5836,32.33
19.02,230.9,8,29,1.847,26,1,0.5842,32.33
19.04,230.9,8,29,1.847,27,2,0.5849,32.33
19.06,230.9,8,29,1.847,26,1,0.5855,32.33
19.08,230.8,8,29,1.847,27,2,0.5861,32.33
19.10,230.8,8,29,1.846,27,2,0.5867,32.33
